Week,C.Light,C.Nutrients,C.Rep,Species,Individual,FrondArea
5,H,L,1,Wc,10,0.3827
5,H,M,1,Lm,1,4.128
5,H,M,1,Lm,2,3.5081
5,H,M,1,Lm,3,3.174
5,H,M,1,Lm,4,3.8478
5,H,M,1,Lm,5,3.5073
5,H,M,1,Lm,6,3.8352
5,H,M,1,Lm,7,3.9206
5,H,M,1,Lm,8,2.796
5,H,M,1,Lm,9,4.6126
5,H,M,1,Lm,10,3.0693
5,H,M,2,Lm,1,2.7487
5,H,M,2,Lm,2,5.0033
5,H,M,2,Lm,3,3.5003
5,H,M,2,Lm,4,3.891
5,H,M,2,Lm,5,2.7555
5,H,M,2,Lm,6,2.277
5,H,M,2,Lm,7,3.9314
5,H,M,2,Lm,8,3.9586
5,H,M,2,Lm,9,4.7759
5,H,M,2,Lm,10,3.8925
5,H,M,1,Rn,1,6.996
5,H,M,1,Rn,2,4.6934
5,H,M,1,Rn,3,10.7155
5,H,M,1,Rn,4,7.7265
5,H,M,1,Rn,5,3.6242
5,H,M,1,Rn,6,8.2659
5,H,M,1,Rn,7,4.6943
5,H,M,1,Rn,8,6.5334
5,H,M,1,Rn,9,4.9195
5,H,M,1,Rn,10,4.8575
5,H,M,2,Rn,1,9.8035
5,H,M,2,Rn,2,6.1487
5,H,M,2,Rn,3,6.4583
5,H,M,2,Rn,4,2.3438
5,H,M,2,Rn,5,4.5177
5,H,M,2,Rn,6,10.1942
5,H,M,2,Rn,7,3.5722
5,H,M,2,Rn,8,2.8433
5,H,M,2,Rn,9,3.2724
5,H,M,2,Rn,10,12.9399
5,H,M,1,Sp,1,16.55
5,H,M,1,Sp,2,10.5387
5,H,M,1,Sp,3,18.1355
5,H,M,1,Sp,4,18.2946
5,H,M,1,Sp,5,15.0509
5,H,M,1,Sp,6,17.941
5,H,M,1,Sp,7,10.0938
5,H,M,1,Sp,8,8.1476
5,H,M,1,Sp,9,14.5144
5,H,M,1,Sp,10,22.5284
5,H,M,2,Sp,1,12.4613
5,H,M,2,Sp,2,14.4142
5,H,M,2,Sp,3,8.5323
5,H,M,2,Sp,4,10.2895
5,H,M,2,Sp,5,12.8938
5,H,M,2,Sp,6,9.5547
5,H,M,2,Sp,7,15.8865
5,H,M,2,Sp,8,8.8502
5,H,M,2,Sp,9,14.5494
5,H,M,2,Sp,10,4.3761
5,H,M,1,Wc,1,0.5917
5,H,M,1,Wc,2,0.3903
5,H,M,1,Wc,3,0.347
5,H,M,1,Wc,4,0.3786
5,H,M,1,Wc,5,0.3284
5,H,M,1,Wc,6,0.3001
5,H,M,1,Wc,7,0.283
5,H,M,1,Wc,8,0.3774
5,H,M,1,Wc,9,0.3806
5,H,M,1,Wc,10,0.3163
5,H,M,2,Wc,1,0.391
5,H,M,2,Wc,2,0.531
5,H,M,2,Wc,3,0.4357
5,H,M,2,Wc,4,0.4044
5,H,M,2,Wc,5,0.5881
5,H,M,2,Wc,6,0.4838
5,H,M,2,Wc,7,0.4385
5,H,M,2,Wc,8,0.4605
5,H,M,2,Wc,9,0.4873
5,H,M,2,Wc,10,0.3815
5,H,H,1,Lm,1,3.119
5,H,H,1,Lm,2,3.5788
5,H,H,1,Lm,3,4.1181
5,H,H,1,Lm,4,3.626
5,H,H,1,Lm,5,2.4225
5,H,H,1,Lm,6,3.0218
5,H,H,1,Lm,7,3.3403
5,H,H,1,Lm,8,4.9759
5,H,H,1,Lm,9,4.2858
5,H,H,1,Lm,10,2.5824
5,H,H,2,Lm,1,4.5159
5,H,H,2,Lm,2,3.3644
5,H,H,2,Lm,3,3.2208
5,H,H,2,Lm,4,3.0699
5,H,H,2,Lm,5,3.1817
5,H,H,2,Lm,6,3.2064
5,H,H,2,Lm,7,2.0986
5,H,H,2,Lm,8,3.1438
5,H,H,2,Lm,9,4.7093
5,H,H,2,Lm,10,5.4131
5,H,H,1,Rn,1,3.9224
5,H,H,1,Rn,2,8.7807
5,H,H,1,Rn,3,8.7085
5,H,H,1,Rn,4,6.7138
5,H,H,1,Rn,5,4.1731
5,H,H,1,Rn,6,8.1603
5,H,H,1,Rn,7,7.9605
5,H,H,1,Rn,8,4.8176
5,H,H,1,Rn,9,8.0101
5,H,H,1,Rn,10,4.3437
5,H,H,2,Rn,1,6.3277
5,H,H,2,Rn,2,10.2155
5,H,H,2,Rn,3,7.187
5,H,H,2,Rn,4,4.3813
5,H,H,2,Rn,5,5.3493
5,H,H,2,Rn,6,9.0145
5,H,H,2,Rn,7,10.2293
5,H,H,2,Rn,8,6.4838
5,H,H,2,Rn,9,6.7897
5,H,H,2,Rn,10,4.1648
5,H,H,1,Sp,1,17.5268
5,H,H,1,Sp,2,11.0936
5,H,H,1,Sp,3,8.2546
5,H,H,1,Sp,4,7.5688
5,H,H,1,Sp,5,4.627
5,H,H,1,Sp,6,13.6171
5,H,H,1,Sp,7,7.4399
5,H,H,1,Sp,8,11.0839
5,H,H,1,Sp,9,16.8225
5,H,H,1,Sp,10,6.5662
5,H,H,2,Sp,1,10.6796
5,H,H,2,Sp,2,22.1224
5,H,H,2,Sp,3,17.7283
5,H,H,2,Sp,4,12.8347
5,H,H,2,Sp,5,12.5646
5,H,H,2,Sp,6,16.0468
5,H,H,2,Sp,7,10.0665
5,H,H,2,Sp,8,11.7116
5,H,H,2,Sp,9,14.7227
5,H,H,2,Sp,10,14.9932
5,H,H,1,Wc,1,0.4728
5,H,H,1,Wc,2,0.417
5,H,H,1,Wc,3,0.3269
5,H,H,1,Wc,4,0.383
5,H,H,1,Wc,5,0.3686
5,H,H,1,Wc,6,0.394
5,H,H,1,Wc,7,0.2914
5,H,H,1,Wc,8,0.3961
5,H,H,1,Wc,9,0.3116
5,H,H,1,Wc,10,0.497
5,H,H,2,Wc,1,0.2905
5,H,H,2,Wc,2,0.3747
5,H,H,2,Wc,3,0.3665
5,H,H,2,Wc,4,0.3319
5,H,H,2,Wc,5,0.3738
5,H,H,2,Wc,6,0.4181
5,H,H,2,Wc,7,0.439
5,H,H,2,Wc,8,0.3816
5,H,H,2,Wc,9,0.3735
5,H,H,2,Wc,10,0.2259
5,M,L,1,Lm,1,3.8479
5,M,L,1,Lm,2,4.2572
5,M,L,1,Lm,3,4.0097
5,M,L,1,Lm,4,2.3028
5,M,L,1,Lm,5,4.0814
5,M,L,1,Lm,6,3.8724
5,M,L,1,Lm,7,4.7191
5,M,L,1,Lm,8,4.4019
5,M,L,1,Lm,9,3.7205
5,M,L,1,Lm,10,3.2678
5,M,L,2,Lm,1,3.7059
5,M,L,2,Lm,2,3.7016
5,M,L,2,Lm,3,4.1268
5,M,L,2,Lm,4,5.2281
5,M,L,2,Lm,5,2.9457
5,M,L,2,Lm,6,2.9246
5,M,L,2,Lm,7,3.4109
5,M,L,2,Lm,8,4.2636
5,M,L,2,Lm,9,2.9661
5,M,L,2,Lm,10,4.2549
5,M,L,1,Rn,1,17.6003
5,M,L,1,Rn,2,20.9171
5,M,L,1,Rn,3,6.9061
5,M,L,1,Rn,4,5.7311
5,M,L,1,Rn,5,10.8455
5,M,L,1,Rn,6,17.9801
5,M,L,1,Rn,7,19.0982
5,M,L,1,Rn,8,15.978
5,M,L,1,Rn,9,6.3239
5,M,L,1,Rn,10,8.2894
5,M,L,2,Rn,1,9.4888
5,M,L,2,Rn,2,10.5852
5,M,L,2,Rn,3,12.4224
5,M,L,2,Rn,4,7.3166
5,M,L,2,Rn,5,17.2389
5,M,L,2,Rn,6,11.0086
5,M,L,2,Rn,7,7.9956
5,M,L,2,Rn,8,10.7669
5,M,L,2,Rn,9,18.3938
5,M,L,2,Rn,10,14.7396
5,M,L,1,Sp,1,22.0398
5,M,L,1,Sp,2,8.5158
5,M,L,1,Sp,3,13.0615
5,M,L,1,Sp,4,20.7171
5,M,L,1,Sp,5,15.1157
5,M,L,1,Sp,6,12.8737
5,M,L,1,Sp,7,10.7895
5,M,L,1,Sp,8,19.4577
5,M,L,1,Sp,9,9.634
5,M,L,1,Sp,10,15.9277
5,M,L,2,Sp,1,13.1814
5,M,L,2,Sp,2,13.5604
5,M,L,2,Sp,3,14.7543
5,M,L,2,Sp,4,10.7291
5,M,L,2,Sp,5,16.9795
5,M,L,2,Sp,6,28.7736
5,M,L,2,Sp,7,3.0679
5,M,L,2,Sp,8,4.3238
5,M,L,2,Sp,9,7.0982
5,M,L,2,Sp,10,13.4766
5,M,L,1,Wc,1,0.5875
5,M,L,1,Wc,2,0.2386
5,M,L,1,Wc,3,0.4872
5,M,L,1,Wc,4,0.4827
5,M,L,1,Wc,5,0.652
5,M,L,1,Wc,6,0.346
5,M,L,1,Wc,7,0.5264
5,M,L,1,Wc,8,0.3183
5,M,L,1,Wc,9,0.3661
5,M,L,1,Wc,10,0.4501
5,M,L,2,Wc,1,0.4691
5,M,L,2,Wc,2,0.2124
5,M,L,2,Wc,3,0.3722
5,M,L,2,Wc,4,0.4326
5,M,L,2,Wc,5,0.4175
5,M,L,2,Wc,6,0.5416
5,M,L,2,Wc,7,0.6575
5,M,L,2,Wc,8,0.2898
5,M,L,2,Wc,9,0.3175
5,M,L,2,Wc,10,0.2365
5,M,M,1,Lm,1,4.3055
5,M,M,1,Lm,2,4.391
5,M,M,1,Lm,3,3.1412
5,M,M,1,Lm,4,3.9841
5,M,M,1,Lm,5,3.2385
5,M,M,1,Lm,6,2.8669
5,M,M,1,Lm,7,2.4024
5,M,M,1,Lm,8,3.1795
5,M,M,1,Lm,9,3.9214
5,M,M,1,Lm,10,5.0159
5,M,M,2,Lm,1,5.4487
5,M,M,2,Lm,2,4.1244
5,M,M,2,Lm,3,2.6767
5,M,M,2,Lm,4,5.4354
5,M,M,2,Lm,5,4.6101
5,M,M,2,Lm,6,4.8743
5,M,M,2,Lm,7,4.5111
5,M,M,2,Lm,8,2.2049
5,M,M,2,Lm,9,3.6914
5,M,M,2,Lm,10,3.3669
5,M,M,1,Rn,1,11.636
5,M,M,1,Rn,2,13.8578
5,M,M,1,Rn,3,14.0939
5,M,M,1,Rn,4,12.6107
5,M,M,1,Rn,5,13.4503
5,M,M,1,Rn,6,5.6428
5,M,M,1,Rn,7,18.8556
5,M,M,1,Rn,8,7.6876
5,M,M,1,Rn,9,11.0368
5,M,M,1,Rn,10,15.5459
5,M,M,2,Rn,1,9.7277
5,M,M,2,Rn,2,9.9495
5,M,M,2,Rn,3,10.055
5,M,M,2,Rn,4,13.6351
5,M,M,2,Rn,5,19.2266
5,M,M,2,Rn,6,15.6433
5,M,M,2,Rn,7,7.2187
5,M,M,2,Rn,8,8.1121
5,M,M,2,Rn,9,17.5063
5,M,M,2,Rn,10,6.4709
5,M,M,1,Sp,1,13.1959
5,M,M,1,Sp,2,17.186
5,M,M,1,Sp,3,16.5811
5,M,M,1,Sp,4,13.7074
5,M,M,1,Sp,5,18.6017
5,M,M,1,Sp,6,22.2034
5,M,M,1,Sp,7,10.2142
5,M,M,1,Sp,8,19.7346
5,M,M,1,Sp,9,9.8308
5,M,M,1,Sp,10,9.2841
5,M,M,2,Sp,1,23.9119
5,M,M,2,Sp,2,15.4345
5,M,M,2,Sp,3,22.3265
5,M,M,2,Sp,4,23.9142
5,M,M,2,Sp,5,7.9662
5,M,M,2,Sp,6,13.6233
5,M,M,2,Sp,7,10.4566
5,M,M,2,Sp,8,15.4017
5,M,M,2,Sp,9,7.4154
5,M,M,2,Sp,10,8.5378
5,M,M,1,Wc,1,0.2943
5,M,M,1,Wc,2,0.4398
5,M,M,1,Wc,3,0.3409
5,M,M,1,Wc,4,0.3338
5,M,M,1,Wc,5,0.5142
5,M,M,1,Wc,6,0.2992
5,M,M,1,Wc,7,0.3673
5,M,M,1,Wc,8,0.3399
5,M,M,1,Wc,9,0.3585
5,M,M,1,Wc,10,0.3353
5,M,M,2,Wc,1,0.5937
5,M,M,2,Wc,2,0.4783
5,M,M,2,Wc,3,0.5655
5,M,M,2,Wc,4,0.6312
5,M,M,2,Wc,5,0.4541
5,M,M,2,Wc,6,0.397
5,M,M,2,Wc,7,0.4245
5,M,M,2,Wc,8,0.3958
5,M,M,2,Wc,9,0.3741
5,M,M,2,Wc,10,0.4731
5,M,H,2,Lm,1,4.6016
5,M,H,2,Lm,2,3.7172
5,M,H,2,Lm,3,3.1128
5,M,H,2,Lm,4,3.2698
5,M,H,2,Lm,5,4.4357
5,M,H,2,Lm,6,4.8182
5,M,H,2,Lm,7,4.4919
5,M,H,2,Lm,8,5.6475
5,M,H,2,Lm,9,5.1048
5,M,H,2,Lm,10,4.9613
5,M,H,1,Lm,1,3.8298
5,M,H,1,Lm,2,5.0542
5,M,H,1,Lm,3,3.4414
5,M,H,1,Lm,4,4.0937
5,M,H,1,Lm,5,4.5902
5,M,H,1,Lm,6,3.0652
5,M,H,1,Lm,7,3.038
5,M,H,1,Lm,8,3.211
5,M,H,1,Lm,9,6.6911
5,M,H,1,Lm,10,3.0465
5,M,H,2,Rn,1,14.4761
5,M,H,2,Rn,2,15.2765
5,M,H,2,Rn,3,9.6045
5,M,H,2,Rn,4,11.9325
5,M,H,2,Rn,5,8.5883
5,M,H,2,Rn,6,11.4177
5,M,H,2,Rn,7,10.6323
5,M,H,2,Rn,8,17.0535
5,M,H,2,Rn,9,14.7473
5,M,H,2,Rn,10,13.8793
5,M,H,1,Rn,1,9.4898
5,M,H,1,Rn,2,14.1906
5,M,H,1,Rn,3,18.0861
5,M,H,1,Rn,4,18.116
5,M,H,1,Rn,5,11.4531
5,M,H,1,Rn,6,11.6609
5,M,H,1,Rn,7,21.3809
5,M,H,1,Rn,8,14.4832
5,M,H,1,Rn,9,10.5667
5,M,H,1,Rn,10,11.4585
5,M,H,2,Sp,1,19.455
5,M,H,2,Sp,2,19.7482
5,M,H,2,Sp,3,10.023
5,M,H,2,Sp,4,9.3791
5,M,H,2,Sp,5,12.5272
5,M,H,2,Sp,6,11.1592
5,M,H,2,Sp,7,15.5193
5,M,H,2,Sp,8,19.6502
5,M,H,2,Sp,9,19.3315
5,M,H,2,Sp,10,18.418
5,M,H,1,Sp,1,28.7256
5,M,H,1,Sp,2,9.6156
5,M,H,1,Sp,3,13.8054
5,M,H,1,Sp,4,17.2912
5,M,H,1,Sp,5,21.8744
5,M,H,1,Sp,6,21.4427
5,M,H,1,Sp,7,6.3609
5,M,H,1,Sp,8,9.9719
5,M,H,1,Sp,9,22.9681
5,M,H,1,Sp,10,11.6192
5,M,H,2,Wc,1,0.3157
5,M,H,2,Wc,2,0.438
5,M,H,2,Wc,3,0.5776
5,M,H,2,Wc,4,0.2989
5,M,H,2,Wc,5,0.3917
5,M,H,2,Wc,6,0.6151
5,M,H,2,Wc,7,0.2111
5,M,H,2,Wc,8,0.209
5,M,H,2,Wc,9,0.2456
5,M,H,2,Wc,10,0.6242
5,M,H,1,Wc,1,0.4766
5,M,H,1,Wc,2,0.3216
5,M,H,1,Wc,3,0.458
5,M,H,1,Wc,4,0.3297
5,M,H,1,Wc,5,0.5445
5,M,H,1,Wc,6,0.4781
5,M,H,1,Wc,7,0.5485
5,M,H,1,Wc,8,0.4691
5,M,H,1,Wc,9,0.5569
5,M,H,1,Wc,10,0.3976
5,L,L,2,Lm,1,3.1403
5,L,L,2,Lm,2,4.8765
5,L,L,2,Lm,3,1.8147
5,L,L,2,Lm,4,2.9286
5,L,L,2,Lm,5,4.4115
5,L,L,2,Lm,6,4.7659
5,L,L,2,Lm,7,5.6496
5,L,L,2,Lm,8,4.9188
5,L,L,2,Lm,9,4.3962
5,L,L,2,Lm,10,5.2536
5,L,L,1,Lm,1,5.1606
5,L,L,1,Lm,2,4.8189
5,L,L,1,Lm,3,2.1676
5,L,L,1,Lm,4,3.1277
5,L,L,1,Lm,5,3.1848
5,L,L,1,Lm,6,4.0495
5,L,L,1,Lm,7,4.2846
5,L,L,1,Lm,8,4.9524
5,L,L,1,Lm,9,4.6503
5,L,L,1,Lm,10,4.1119
5,L,L,2,Rn,1,11.853
5,L,L,2,Rn,2,13.5354
5,L,L,2,Rn,3,23.6311
5,L,L,2,Rn,4,29.0602
5,L,L,2,Rn,5,23.224
5,L,L,2,Rn,6,11.9493
5,L,L,2,Rn,7,17.4915
5,L,L,2,Rn,8,19.315
5,L,L,2,Rn,9,20.9834
5,L,L,2,Rn,10,10.4044
5,L,L,1,Rn,1,14.1272
5,L,L,1,Rn,2,18.3338
5,L,L,1,Rn,3,31.5709
5,L,L,1,Rn,4,15.3111
5,L,L,1,Rn,5,15.6503
5,L,L,1,Rn,6,27.2792
5,L,L,1,Rn,7,11.812
5,L,L,1,Rn,8,20.5485
5,L,L,1,Rn,9,16.8693
5,L,L,1,Rn,10,20.199
5,L,L,2,Sp,1,24.7772
5,L,L,2,Sp,2,4.8593
5,L,L,2,Sp,3,15.4454
5,L,L,2,Sp,4,14.9382
5,L,L,2,Sp,5,17.5594
5,L,L,2,Sp,6,14.6957
5,L,L,2,Sp,7,9.9402
5,L,L,2,Sp,8,14.3321
5,L,L,2,Sp,9,19.3197
5,L,L,2,Sp,10,15.7524
5,L,L,1,Sp,1,20.2402
5,L,L,1,Sp,2,16.7937
5,L,L,1,Sp,3,5.6757
5,L,L,1,Sp,4,8.2384
5,L,L,1,Sp,5,22.1018
5,L,L,1,Sp,6,7.6802
5,L,L,1,Sp,7,8.9276
5,L,L,1,Sp,8,13.6372
5,L,L,1,Sp,9,10.8805
5,L,L,1,Sp,10,14.6225
5,L,L,2,Wc,1,0.3709
5,L,L,2,Wc,2,0.2637
5,L,L,2,Wc,3,0.5327
5,L,L,2,Wc,4,0.4968
5,L,L,2,Wc,5,0.2105
5,L,L,2,Wc,6,0.3707
5,L,L,2,Wc,7,0.339
5,L,L,2,Wc,8,0.5028
5,L,L,2,Wc,9,0.3892
5,L,L,2,Wc,10,0.1984
5,L,L,1,Wc,1,0.6267
5,L,L,1,Wc,2,0.3052
5,L,L,1,Wc,3,0.4797
5,L,L,1,Wc,4,0.2882
5,L,L,1,Wc,5,0.3654
5,L,L,1,Wc,6,0.6873
5,L,L,1,Wc,7,0.416
5,L,L,1,Wc,8,0.3823
5,L,L,1,Wc,9,0.3027
5,L,L,1,Wc,10,0.4585
5,L,M,2,Lm,1,4.2042
5,L,M,2,Lm,2,2.7811
5,L,M,2,Lm,3,7.3094
5,L,M,2,Lm,4,4.5842
5,L,M,2,Lm,5,4.4494
5,L,M,2,Lm,6,5.3018
5,L,M,2,Lm,7,2.3839
5,L,M,2,Lm,8,4.8182
5,L,M,2,Lm,9,2.2481
5,L,M,2,Lm,10,3.5455
5,L,M,1,Lm,1,3.3819
5,L,M,1,Lm,2,5.6328
5,L,M,1,Lm,3,4.3843
5,L,M,1,Lm,4,1.9912
5,L,M,1,Lm,5,2.6614
5,L,M,1,Lm,6,4.0698
5,L,M,1,Lm,7,3.8738
5,L,M,1,Lm,8,4.608
5,L,M,1,Lm,9,5.5418
5,L,M,1,Lm,10,3.0375
5,L,M,2,Rn,1,14.8258
5,L,M,2,Rn,2,15.1491
5,L,M,2,Rn,3,15.6956
5,L,M,2,Rn,4,10.6388
5,L,M,2,Rn,5,19.7634
5,L,M,2,Rn,6,28.5219
5,L,M,2,Rn,7,36.0647
5,L,M,2,Rn,8,32.2124
5,L,M,2,Rn,9,13.9524
5,L,M,2,Rn,10,8.7671
5,L,M,1,Rn,1,15.123
5,L,M,1,Rn,2,7.708
5,L,M,1,Rn,3,28.7694
5,L,M,1,Rn,4,15.8559
5,L,M,1,Rn,5,15.2765
5,L,M,1,Rn,6,23.97
5,L,M,1,Rn,7,15.9968
5,L,M,1,Rn,8,8.8801
5,L,M,1,Rn,9,33.6655
5,L,M,1,Rn,10,20.7263
5,L,M,2,Sp,1,13.3911
5,L,M,2,Sp,2,11.6417
5,L,M,2,Sp,3,23.5722
5,L,M,2,Sp,4,10.4057
5,L,M,2,Sp,5,7.5477
5,L,M,2,Sp,6,12.3049
5,L,M,2,Sp,7,16.0876
5,L,M,2,Sp,8,9.274
5,L,M,2,Sp,9,12.7509
5,L,M,2,Sp,10,13.2006
5,L,M,1,Sp,1,10.72
5,L,M,1,Sp,2,7.2709
5,L,M,1,Sp,3,22.7413
5,L,M,1,Sp,4,17.6
5,L,M,1,Sp,5,13.323
5,L,M,1,Sp,6,17.8229
5,L,M,1,Sp,7,19.1714
5,L,M,1,Sp,8,23.0235
5,L,M,1,Sp,9,16.4854
5,L,M,1,Sp,10,9.7052
5,L,M,2,Wc,1,0.6765
5,L,M,2,Wc,2,0.255
5,L,M,2,Wc,3,0.3756
5,L,M,2,Wc,4,0.207
5,L,M,2,Wc,5,0.3838
5,L,M,2,Wc,6,0.468
5,L,M,2,Wc,7,0.2899
5,L,M,2,Wc,8,0.4457
5,L,M,2,Wc,9,0.4676
5,L,M,2,Wc,10,0.2591
5,L,M,1,Wc,1,0.498
5,L,M,1,Wc,2,0.344
5,L,M,1,Wc,3,0.5737
5,L,M,1,Wc,4,0.3715
5,L,M,1,Wc,5,0.3796
5,L,M,1,Wc,6,0.7229
5,L,M,1,Wc,7,0.4138
5,L,M,1,Wc,8,0.3963
5,L,M,1,Wc,9,0.5502
5,L,M,1,Wc,10,0.1427
5,L,H,1,Lm,1,7.6079
5,L,H,1,Lm,2,4.0722
5,L,H,1,Lm,3,5.2924
5,L,H,1,Lm,4,2.8254
5,L,H,1,Lm,5,4.8867
5,L,H,1,Lm,6,5.0747
5,L,H,1,Lm,7,4.4237
5,L,H,1,Lm,8,4.8612
5,L,H,1,Lm,9,2.8825
5,L,H,1,Lm,10,4.7625
5,L,H,2,Lm,1,2.6712
5,L,H,2,Lm,2,4.0001
5,L,H,2,Lm,3,5.1653
5,L,H,2,Lm,4,3.7927
5,L,H,2,Lm,5,3.5358
5,L,H,2,Lm,6,4.3433
5,L,H,2,Lm,7,4.6353
5,L,H,2,Lm,8,5.3117
5,L,H,2,Lm,9,4.9099
5,L,H,2,Lm,10,2.2413
5,L,H,1,Rn,1,34.3896
5,L,H,1,Rn,2,20.5293
5,L,H,1,Rn,3,29.7094
5,L,H,1,Rn,4,30.6584
5,L,H,1,Rn,5,8.8226
5,L,H,1,Rn,6,11.6677
5,L,H,1,Rn,7,17.6983
5,L,H,1,Rn,8,28.1138
5,L,H,1,Rn,9,19.9642
5,L,H,1,Rn,10,11.9861
5,L,H,2,Rn,1,13.4756
5,L,H,2,Rn,2,16.9023
5,L,H,2,Rn,3,21.9972
5,L,H,2,Rn,4,6.1122
5,L,H,2,Rn,5,14.4097
5,L,H,2,Rn,6,18.3456
5,L,H,2,Rn,7,30.591
5,L,H,2,Rn,8,11.3229
5,L,H,2,Rn,9,30.2612
5,L,H,2,Rn,10,26.2886
5,L,H,1,Sp,1,13.5853
5,L,H,1,Sp,2,13.357
5,L,H,1,Sp,3,12.6232
5,L,H,1,Sp,4,16.891
5,L,H,1,Sp,5,16.3504
5,L,H,1,Sp,6,18.4595
5,L,H,1,Sp,7,12.58
5,L,H,1,Sp,8,18.4877
5,L,H,1,Sp,9,11.0573
5,L,H,1,Sp,10,10.654
5,L,H,2,Sp,1,15.2645
5,L,H,2,Sp,2,18.8136
5,L,H,2,Sp,3,16.8015
5,L,H,2,Sp,4,14.9867
5,L,H,2,Sp,5,16.0213
5,L,H,2,Sp,6,13.4447
5,L,H,2,Sp,7,14.2209
5,L,H,2,Sp,8,12.6021
5,L,H,2,Sp,9,13.8325
5,L,H,2,Sp,10,9.1743
5,L,H,1,Wc,1,0.4569
