C.Type,E.Type,C.Env,E.Env,C.Rep,E.Rep,Species,Individual,FrondArea
Ancestral,Original,5,5,2,B,Rn,8,17.445
Ancestral,Original,5,5,2,B,Rn,8,17.445
Ancestral,Original,5,5,2,B,Rn,8,17.445
Derived,Original,4,5,2,A,Rn,7,17.5091
Derived,Original,8,5,1,A,Rn,7,17.5275
Derived,Modified,8,8,1,A,Sp,7,17.5376
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Original,5,5,2,B,Rn,5,17.5398
Ancestral,Modified,5,4,2,B,Rn,3,17.6005
Ancestral,Modified,5,8,2,B,Sp,6,17.644
Ancestral,Modified,5,1,2,A,Rn,3,17.6449
Derived,Original,9,5,2,A,Sp,8,17.6449
Derived,Original,9,5,1,B,Rn,5,17.6547
Derived,Modified,7,7,1,B,Sp,2,17.6631
Derived,Original,4,5,1,B,Rn,1,17.6892
Derived,Modified,7,7,1,B,Rn,4,17.7087
Derived,Original,4,5,2,A,Rn,10,17.7252
Derived,Original,6,5,2,A,Rn,5,17.7376
Ancestral,Modified,5,9,2,B,Rn,6,17.7438
Ancestral,Modified,5,7,2,B,Rn,2,17.7674
Derived,Modified,4,4,2,B,Rn,3,17.7789
Ancestral,Modified,5,9,2,B,Rn,8,17.7792
Derived,Original,9,5,1,A,Sp,8,17.8114
Derived,Original,1,5,1,B,Rn,3,17.8183
Derived,Modified,7,7,2,A,Rn,5,17.8275
Derived,Modified,7,7,1,A,Rn,2,17.8377
Derived,Original,9,5,2,A,Rn,4,17.8597
Derived,Modified,3,3,2,B,Rn,1,17.8839
Ancestral,Modified,5,7,2,B,Rn,4,17.884
Derived,Original,2,5,2,A,Rn,2,17.9181
Ancestral,Modified,5,4,1,A,Rn,10,17.9435
Derived,Original,8,5,2,B,Sp,4,17.9475
Derived,Modified,8,8,2,A,Sp,4,17.9561
Derived,Modified,9,9,1,A,Rn,8,17.9915
Derived,Modified,9,9,1,B,Sp,7,17.9983
Derived,Modified,4,4,2,B,Rn,4,18.061
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Original,5,5,1,B,Rn,7,18.0661
Ancestral,Modified,5,8,1,A,Rn,4,18.091
Ancestral,Modified,5,8,2,A,Sp,4,18.0934
Ancestral,Modified,5,7,2,A,Sp,2,18.0983
Ancestral,Modified,5,8,2,B,Sp,5,18.1137
Ancestral,Modified,5,2,1,B,Rn,7,18.1303
Derived,Modified,4,4,2,A,Rn,4,18.1366
Derived,Modified,3,3,1,B,Rn,7,18.1397
Derived,Modified,3,3,1,A,Rn,8,18.1421
Derived,Modified,2,2,1,B,Rn,4,18.1601
Derived,Modified,3,3,1,B,Rn,1,18.1967
Derived,Modified,4,4,2,A,Rn,3,18.2153
Derived,Modified,9,9,2,A,Rn,1,18.2705
Ancestral,Modified,5,8,2,B,Rn,7,18.3115
Ancestral,Modified,5,9,2,B,Sp,6,18.321
Ancestral,Modified,5,8,2,B,Sp,8,18.3308
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Original,5,5,2,A,Rn,8,18.3554
Ancestral,Modified,5,1,1,A,Rn,1,18.367
Derived,Original,7,5,2,B,Rn,9,18.3877
Derived,Modified,9,9,1,B,Rn,10,18.4833
Derived,Original,2,5,1,A,Rn,9,18.4834
Derived,Modified,8,8,1,A,Sp,6,18.5042
Derived,Original,6,5,2,B,Sp,9,18.5421
Ancestral,Modified,5,9,1,A,Rn,7,18.5656
Ancestral,Modified,5,8,2,B,Rn,1,18.583
Derived,Modified,7,7,2,B,Rn,6,18.5855
Ancestral,Modified,5,1,2,A,Rn,9,18.5866
Derived,Modified,9,9,1,B,Sp,5,18.5945
Ancestral,Modified,5,7,1,B,Rn,9,18.6457
Derived,Original,4,5,2,A,Rn,3,18.6546
Derived,Modified,2,2,2,A,Rn,1,18.6643
Ancestral,Modified,5,8,1,A,Rn,2,18.6848
Derived,Original,2,5,1,A,Rn,2,18.6874
Derived,Modified,4,4,2,B,Rn,1,18.6924
Ancestral,Modified,5,8,2,B,Rn,5,18.7141
Derived,Original,8,5,2,A,Sp,7,18.7813
Ancestral,Modified,5,2,1,B,Rn,8,18.7826
Derived,Modified,7,7,1,A,Sp,7,18.7901
Derived,Modified,7,7,2,A,Sp,7,18.7901
Ancestral,Modified,5,6,1,B,Rn,9,18.7979
Derived,Modified,8,8,1,A,Rn,7,18.8036
Ancestral,Modified,5,7,2,A,Rn,7,18.8089
Derived,Modified,9,9,1,A,Rn,7,18.809
Ancestral,Modified,5,8,2,B,Rn,2,18.8103
Derived,Modified,8,8,2,B,Sp,9,18.8154
Ancestral,Modified,5,9,2,A,Rn,7,18.8934
Ancestral,Modified,5,6,1,A,Rn,10,18.9179
Ancestral,Modified,5,1,2,B,Rn,4,18.9243
Ancestral,Modified,5,1,2,B,Rn,1,18.9454
Derived,Modified,7,7,1,B,Sp,6,18.9678
Derived,Modified,7,7,2,B,Sp,6,18.9678
Derived,Original,9,5,1,B,Rn,6,19.0107
Ancestral,Modified,5,9,2,A,Sp,7,19.0163
Derived,Modified,9,9,1,A,Sp,2,19.0352
Derived,Modified,8,8,2,A,Rn,5,19.0375
Derived,Original,7,5,2,B,Sp,8,19.0944
Derived,Modified,4,4,2,A,Rn,7,19.1287
Ancestral,Modified,5,2,2,A,Rn,9,19.1379
Derived,Modified,7,7,1,A,Sp,3,19.1702
Derived,Modified,7,7,2,A,Sp,3,19.1702
Ancestral,Modified,5,9,2,A,Rn,4,19.1814
Derived,Modified,8,8,2,A,Sp,8,19.1864
Ancestral,Modified,5,6,2,B,Rn,8,19.2124
Ancestral,Modified,5,4,1,A,Rn,3,19.2831
Ancestral,Modified,5,7,1,B,Rn,8,19.3403
Derived,Modified,4,4,1,B,Rn,3,19.3648
Ancestral,Modified,5,4,2,B,Rn,9,19.3671
Ancestral,Modified,5,1,2,A,Rn,4,19.4282
Ancestral,Modified,5,7,2,A,Rn,2,19.4558
Derived,Modified,8,8,2,A,Rn,6,19.4826
Derived,Original,2,5,1,B,Rn,5,19.5259
Derived,Original,8,5,2,A,Sp,8,19.5581
Derived,Modified,3,3,1,B,Rn,10,19.6335
Derived,Original,8,5,1,A,Rn,9,19.6631
Derived,Original,4,5,1,A,Rn,4,19.6771
Derived,Original,2,5,2,B,Rn,2,19.7183
Ancestral,Modified,5,2,1,B,Rn,6,19.8016
Derived,Modified,8,8,1,A,Rn,1,19.8129
Ancestral,Modified,5,8,2,A,Rn,10,19.8215
Ancestral,Modified,5,7,1,B,Rn,10,19.8235
Ancestral,Modified,5,8,1,B,Rn,6,19.8382
Derived,Modified,3,3,2,B,Rn,6,19.8394
Ancestral,Modified,5,8,2,B,Sp,7,19.8394
Ancestral,Modified,5,4,2,A,Rn,3,19.8505
Derived,Modified,7,7,1,A,Sp,2,19.8694
Derived,Modified,7,7,2,A,Sp,2,19.8694
Ancestral,Modified,5,6,2,A,Rn,2,19.8834
Derived,Modified,9,9,1,B,Rn,2,19.8993
Derived,Modified,6,6,2,B,Rn,1,19.9577
Derived,Modified,8,8,2,A,Rn,8,20.0157
Ancestral,Modified,5,8,2,A,Sp,3,20.0177
Ancestral,Modified,5,1,2,A,Rn,7,20.1039
Ancestral,Modified,5,8,2,B,Rn,8,20.1111
Ancestral,Modified,5,8,1,A,Rn,7,20.1271
Ancestral,Modified,5,1,2,A,Rn,2,20.1539
Derived,Original,8,5,1,B,Rn,1,20.1899
Derived,Original,8,5,2,A,Sp,6,20.3058
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Original,5,5,1,B,Rn,1,20.323
Ancestral,Modified,5,8,1,B,Rn,5,20.3469
Ancestral,Modified,5,6,1,A,Rn,8,20.4999
Derived,Original,9,5,1,B,Sp,5,20.5222
Derived,Modified,4,4,1,B,Rn,1,20.5306
Derived,Modified,7,7,1,B,Rn,1,20.5464
Ancestral,Modified,5,2,2,A,Rn,8,20.5864
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Ancestral,Original,5,5,2,A,Rn,2,20.6313
Derived,Modified,4,4,2,A,Rn,9,20.6504
Derived,Original,4,5,1,B,Rn,6,20.6555
Derived,Modified,9,9,2,A,Rn,8,20.6676
Ancestral,Modified,5,7,2,B,Rn,6,20.6915
Ancestral,Modified,5,7,1,B,Rn,6,20.7572
Derived,Original,8,5,2,B,Sp,7,20.8146
Ancestral,Modified,5,2,2,B,Rn,4,20.8403
Derived,Modified,8,8,1,B,Sp,6,20.8743
Ancestral,Modified,5,7,1,B,Rn,4,20.8786
Derived,Original,4,5,2,B,Rn,1,20.9001
Derived,Original,8,5,1,A,Sp,1,20.9065
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Ancestral,Original,5,5,2,A,Rn,9,20.9248
Derived,Modified,8,8,1,A,Sp,2,20.9388
Derived,Original,2,5,1,B,Rn,4,20.942
Ancestral,Modified,5,1,1,A,Rn,5,21.0088
Ancestral,Modified,5,3,2,B,Rn,6,21.0438
Ancestral,Modified,5,7,2,A,Rn,8,21.0626
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Ancestral,Original,5,5,1,A,Rn,9,21.0693
Derived,Original,8,5,1,B,Rn,3,21.0758
Derived,Modified,9,9,2,A,Rn,3,21.1086
Derived,Original,6,5,2,A,Rn,6,21.1477
Derived,Modified,2,2,1,B,Rn,3,21.1852
Derived,Original,6,5,1,A,Rn,10,21.2015
Derived,Modified,8,8,2,B,Sp,5,21.2186
Derived,Original,2,5,1,B,Rn,3,21.2746
Derived,Original,9,5,1,B,Sp,10,21.3375
Derived,Original,4,5,1,B,Rn,4,21.3376
Ancestral,Modified,5,9,1,B,Rn,5,21.3386
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Ancestral,Original,5,5,2,B,Rn,4,21.3388
Derived,Modified,4,4,1,A,Rn,2,21.361
Derived,Original,4,5,2,A,Rn,6,21.4045
Derived,Modified,7,7,1,B,Rn,2,21.4246
Ancestral,Modified,5,7,2,A,Rn,10,21.4706
Ancestral,Modified,5,1,1,B,Rn,8,21.5405
Derived,Modified,8,8,2,B,Sp,8,21.5406
Ancestral,Modified,5,1,1,B,Rn,6,21.5727
Ancestral,Modified,5,9,1,B,Rn,2,21.6222
Derived,Modified,7,7,2,B,Rn,4,21.6573
Derived,Modified,8,8,1,A,Sp,8,21.6798
Derived,Modified,2,2,2,B,Rn,6,21.6831
Derived,Original,8,5,2,A,Rn,9,21.7557
Derived,Modified,3,3,1,B,Rn,8,21.7683
Derived,Original,9,5,1,B,Sp,9,21.7789
Derived,Original,7,5,1,B,Rn,1,21.8364
Derived,Original,8,5,1,A,Rn,5,21.8548
Derived,Modified,6,6,2,B,Rn,7,21.997
Ancestral,Modified,5,1,2,A,Rn,8,22.0136
Derived,Original,6,5,1,B,Rn,9,22.0209
Derived,Modified,8,8,1,A,Rn,8,22.032
Derived,Original,9,5,1,A,Sp,2,22.0327
Derived,Modified,7,7,1,B,Rn,8,22.0492
Derived,Original,2,5,2,A,Rn,6,22.0544
Derived,Modified,9,9,1,A,Rn,10,22.0725
Derived,Modified,8,8,2,B,Sp,1,22.0782
Ancestral,Modified,5,3,1,A,Rn,3,22.1186
Derived,Modified,9,9,1,B,Rn,9,22.1566
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Ancestral,Original,5,5,2,A,Rn,7,22.1885
Derived,Original,9,5,1,A,Rn,9,22.1887
Ancestral,Modified,5,9,2,B,Rn,4,22.2638
Derived,Modified,6,6,2,B,Rn,9,22.3074
Derived,Original,8,5,1,A,Rn,6,22.3194
Derived,Original,4,5,2,A,Rn,4,22.3224
Derived,Original,8,5,2,A,Sp,1,22.3658
Derived,Original,8,5,1,A,Rn,4,22.3742
Derived,Original,3,5,2,A,Rn,6,22.3793
Derived,Modified,8,8,1,A,Rn,10,22.4136
Derived,Modified,8,8,1,B,Rn,4,22.4243
Ancestral,Modified,5,9,2,A,Sp,1,22.4328
Derived,Original,4,5,1,B,Rn,8,22.4621
Derived,Original,6,5,1,B,Rn,10,22.4872
Ancestral,Modified,5,7,1,A,Rn,6,22.5153
Derived,Modified,4,4,1,A,Rn,3,22.5355
Derived,Modified,8,8,2,A,Rn,3,22.5802
Derived,Original,8,5,1,A,Rn,8,22.6184
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Original,5,5,2,B,Rn,9,22.6282
Ancestral,Modified,5,9,2,A,Rn,10,22.6555
Derived,Original,8,5,1,B,Sp,2,22.7214
Derived,Modified,8,8,2,A,Sp,2,22.7258
Derived,Original,6,5,2,B,Rn,3,22.7378
Derived,Modified,9,9,1,B,Rn,5,22.7755
Derived,Original,9,5,1,A,Rn,3,22.7777
Derived,Original,9,5,1,A,Rn,8,22.7793
Derived,Modified,8,8,2,B,Sp,4,22.8097
Derived,Modified,3,3,1,B,Rn,2,22.8239
Derived,Original,9,5,2,A,Rn,2,22.8294
Ancestral,Modified,5,8,2,B,Rn,4,22.8388
Derived,Modified,7,7,1,A,Rn,7,22.8769
Derived,Original,7,5,2,A,Sp,1,22.9052
Derived,Modified,9,9,2,B,Rn,10,22.9135
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Ancestral,Original,5,5,1,B,Rn,6,22.9144
Derived,Original,7,5,2,B,Rn,7,22.9433
Derived,Modified,9,9,2,B,Rn,1,22.9472
Ancestral,Modified,5,8,1,A,Rn,6,22.954
Derived,Modified,8,8,2,A,Sp,10,22.9669
Derived,Original,6,5,2,A,Rn,3,22.9728
Derived,Modified,3,3,1,A,Rn,6,23.0333
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Original,5,5,1,B,Rn,10,23.0663
Ancestral,Modified,5,7,1,A,Rn,8,23.0982
Derived,Original,6,5,2,B,Sp,8,23.1845
Derived,Modified,8,8,1,A,Rn,4,23.2313
Ancestral,Modified,5,1,1,A,Rn,7,23.2527
Derived,Modified,8,8,2,A,Sp,9,23.2915
Ancestral,Modified,5,9,2,B,Rn,1,23.3177
Derived,Original,7,5,2,A,Sp,7,23.3233
Derived,Original,2,5,2,A,Rn,3,23.3345
Ancestral,Modified,5,1,1,B,Rn,5,23.3562
Ancestral,Modified,5,6,2,A,Rn,8,23.3724
Ancestral,Modified,5,2,2,A,Rn,2,23.3743
Derived,Original,4,5,2,B,Rn,10,23.4009
Ancestral,Modified,5,9,2,A,Rn,6,23.4367
Ancestral,Modified,5,9,2,A,Rn,2,23.4841
Derived,Original,6,5,1,B,Rn,7,23.5069
Ancestral,Modified,5,7,1,A,Rn,4,23.5231
Derived,Original,2,5,1,A,Rn,6,23.5533
Derived,Original,6,5,1,B,Rn,1,23.5604
Derived,Modified,7,7,2,A,Rn,7,23.563
Derived,Original,6,5,2,A,Rn,2,23.5659
Derived,Original,8,5,2,B,Sp,10,23.5669
Derived,Original,6,5,2,A,Rn,9,23.5949
Ancestral,Modified,5,9,2,A,Rn,3,23.6333
Derived,Modified,8,8,1,B,Rn,1,23.6387
Derived,Modified,8,8,1,A,Rn,6,23.6557
Derived,Modified,9,9,2,A,Rn,9,23.6772
Ancestral,Modified,5,9,1,A,Rn,9,23.6836
Ancestral,Modified,5,1,2,A,Rn,10,23.713
Derived,Modified,9,9,1,B,Rn,1,23.7743
Derived,Original,2,5,2,A,Rn,4,23.8924
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Ancestral,Original,5,5,1,B,Rn,8,23.9054
Derived,Original,2,5,2,A,Rn,9,23.9057
Ancestral,Modified,5,6,1,A,Rn,4,23.9632
Derived,Original,4,5,1,B,Rn,9,24.0127
Derived,Original,9,5,1,B,Rn,3,24.0219
Ancestral,Modified,5,6,2,A,Rn,6,24.0254
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Ancestral,Original,5,5,2,B,Rn,2,24.0629
Derived,Original,4,5,1,B,Rn,10,24.0758
Derived,Modified,8,8,2,B,Rn,10,24.1073
Ancestral,Modified,5,2,2,A,Rn,7,24.1408
Ancestral,Modified,5,4,2,A,Rn,4,24.181
Derived,Original,8,5,2,A,Sp,3,24.1995
Ancestral,Modified,5,7,1,B,Rn,5,24.2466
Ancestral,Modified,5,1,2,A,Rn,1,24.2492
Ancestral,Modified,5,4,1,A,Rn,9,24.2903
Derived,Original,2,5,2,A,Rn,8,24.2976
Derived,Modified,6,6,1,B,Rn,7,24.3515
Derived,Original,6,5,1,A,Rn,2,24.4806
Ancestral,Modified,5,6,1,A,Rn,3,24.482
Derived,Modified,9,9,1,A,Rn,2,24.4952
Derived,Original,7,5,1,A,Rn,5,24.5315
Derived,Modified,7,7,1,B,Rn,9,24.5376
Derived,Modified,4,4,1,B,Rn,4,24.5435
Derived,Modified,8,8,2,B,Sp,6,24.5986
Derived,Modified,8,8,2,A,Rn,10,24.6539
Derived,Original,7,5,2,A,Rn,2,24.6551
Derived,Original,7,5,2,B,Rn,8,24.6843
Ancestral,Modified,5,9,1,B,Rn,4,24.7277
Derived,Modified,9,9,1,B,Rn,8,24.7897
Derived,Modified,4,4,1,B,Rn,8,24.7898
Derived,Original,6,5,2,A,Rn,10,24.8683
Ancestral,Modified,5,2,1,A,Rn,7,24.9452
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Ancestral,Original,5,5,2,A,Rn,1,24.9459
Derived,Original,6,5,1,A,Rn,8,24.9852
Ancestral,Modified,5,3,1,A,Rn,7,25.0387
Derived,Original,4,5,1,A,Rn,1,25.0667
Derived,Original,4,5,2,B,Rn,6,25.0734
Ancestral,Modified,5,4,1,B,Rn,2,25.0925
Derived,Original,8,5,2,A,Sp,4,25.1088
Derived,Modified,7,7,2,B,Rn,8,25.1414
Derived,Modified,8,8,1,B,Rn,7,25.232
Derived,Original,9,5,1,A,Sp,1,25.243
Derived,Original,9,5,1,B,Rn,2,25.3583
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Ancestral,Original,5,5,2,A,Rn,10,25.3715
Derived,Modified,6,6,2,A,Rn,9,25.3997
Ancestral,Modified,5,2,2,B,Rn,3,25.4784
Ancestral,Modified,5,7,1,A,Rn,10,25.503
Ancestral,Modified,5,8,1,A,Rn,3,25.5133
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Ancestral,Original,5,5,2,B,Rn,1,25.5403
Derived,Original,4,5,2,B,Rn,9,25.5444
Ancestral,Modified,5,8,2,B,Rn,9,25.6029
Derived,Modified,6,6,2,A,Rn,7,25.6053
Derived,Modified,7,7,1,A,Rn,5,25.6555
Derived,Modified,4,4,1,B,Rn,2,25.6682
Derived,Original,7,5,1,A,Rn,4,25.6957
Ancestral,Modified,5,4,2,A,Rn,5,25.7218
Ancestral,Modified,5,4,2,B,Rn,5,25.7218
Ancestral,Modified,5,1,1,B,Rn,1,25.7616
Derived,Original,7,5,2,A,Rn,7,25.7811
Derived,Modified,7,7,2,A,Rn,6,25.7872
Ancestral,Modified,5,8,2,A,Rn,1,25.8047
Derived,Original,9,5,1,A,Rn,5,25.8174
Ancestral,Modified,5,8,1,A,Rn,1,25.8333
Derived,Modified,9,9,1,A,Rn,1,25.8412
Derived,Original,2,5,1,B,Rn,8,25.8429
Derived,Modified,7,7,1,A,Rn,4,25.8489
Derived,Original,6,5,1,A,Rn,5,25.9039
Derived,Original,9,5,2,A,Rn,9,25.9339
Ancestral,Modified,5,8,2,B,Rn,10,25.9562
Ancestral,Modified,5,7,2,B,Rn,9,25.9781
Ancestral,Modified,5,6,2,A,Rn,7,26.0001
Derived,Original,6,5,1,B,Rn,8,26.0076
Ancestral,Modified,5,6,2,B,Rn,7,26.0648
Derived,Modified,2,2,1,A,Rn,10,26.1237
Derived,Original,4,5,2,B,Rn,2,26.1342
Derived,Modified,8,8,2,B,Rn,7,26.1897
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Original,5,5,1,A,Rn,2,26.1919
Ancestral,Modified,5,6,2,B,Rn,1,26.2421
Ancestral,Modified,5,2,1,A,Rn,10,26.2754
Derived,Modified,3,3,1,A,Rn,1,26.2759
Ancestral,Modified,5,8,1,A,Rn,10,26.2895
Derived,Original,7,5,2,B,Rn,3,26.3146
Ancestral,Modified,5,6,2,A,Rn,5,26.3733
Derived,Modified,2,2,2,B,Rn,1,26.5037
Derived,Original,4,5,1,A,Rn,7,26.5125
Derived,Original,9,5,2,A,Rn,5,26.5282
Derived,Modified,7,7,1,B,Rn,10,26.5681
Ancestral,Modified,5,1,2,B,Rn,9,26.6025
Derived,Original,8,5,1,B,Rn,6,26.6229
Derived,Modified,8,8,1,A,Rn,3,26.6504
Ancestral,Modified,5,8,1,A,Rn,9,26.6722
Derived,Original,2,5,2,A,Rn,10,26.6979
Derived,Modified,8,8,1,B,Rn,5,26.699
Ancestral,Modified,5,4,1,A,Rn,1,26.745
Derived,Modified,7,7,1,A,Rn,6,26.7465
Derived,Modified,9,9,2,B,Rn,7,26.7614
Derived,Modified,4,4,2,A,Rn,8,26.7864
Derived,Modified,8,8,2,A,Sp,3,26.8646
Derived,Modified,4,4,1,A,Rn,8,26.8728
Derived,Original,4,5,2,B,Rn,3,27.007
Ancestral,Modified,5,4,1,A,Rn,6,27.0269
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Ancestral,Original,5,5,1,B,Rn,2,27.0451
Derived,Original,6,5,2,A,Rn,4,27.0556
Ancestral,Modified,5,9,1,A,Rn,4,27.0666
Ancestral,Modified,5,4,2,B,Rn,4,27.1048
Ancestral,Modified,5,9,1,A,Rn,10,27.1167
Derived,Modified,8,8,2,B,Rn,9,27.1428
